frame,dense_gflops,reti_gflops,energy_savings_pct
000188_10.png,2.8,0.12539409554482023,95.52163944482784
000189_10.png,2.8,0.11753666129898029,95.80226209646499
000190_10.png,2.8,0.13078668813741273,95.32904685223525
000191_10.png,2.8,0.1344178207192699,95.19936354574035
000192_10.png,2.8,0.1239572732152442,95.57295452802698
000193_10.png,2.8,0.10613225979602783,96.20956215014186
000194_10.png,2.8,0.1034990874932904,96.30360401809676
000195_10.png,2.8,0.11489747718733238,95.89651867188098
000196_10.png,2.8,0.122484380032206,95.62555785599264
000197_10.png,2.8,0.10164745034889963,96.36973391611072
000198_10.png,2.8,0.10981749865807826,96.0779464764972
000199_10.png,2.8,0.0938501341921631,96.64820949313703
